epoch,avg_loss,mrr,hits@1,hits@3,hits@10,g_mean_all,g_std_all,g_mean_img,g_std_img,g_mean_noimg,g_std_noimg,g_frac_img_in_sample
24,0.7480843949317932,0.49510644583702085,0.3338,0.5954,0.8072,0.4924907088279724,0.11284169554710388,0.42043161392211914,0.0559200681746006,0.5697458982467651,0.107223279774189,0.5174000263214111
26,0.7155410779847039,0.41705020534992215,0.21,0.5588,0.7924,0.49026498198509216,0.1109543964266777,0.4232636094093323,0.05550007522106171,0.5681629180908203,0.10842198878526688,0.5375999808311462
28,0.6900513543023004,0.40746583766937255,0.2006,0.5512,0.786,0.49438780546188354,0.1129888966679573,0.42518794536590576,0.057844895869493484,0.5701394081115723,0.10999351739883423,0.522599995136261
30,0.6701765478981866,0.49778357934951784,0.3474,0.5894,0.7854,0.49149852991104126,0.11392387002706528,0.4221470355987549,0.060152553021907806,0.568953812122345,0.10982606559991837,0.5275999903678894
32,0.6531858706474304,0.3373608543872833,0.075,0.5386,0.78,0.4953584372997284,0.11109942942857742,0.42751002311706543,0.056337870657444,0.5698095560073853,0.1086745336651802,0.5231999754905701
34,0.6370419764518738,0.4197015091896057,0.2186,0.5584,0.7788,0.49602577090263367,0.1124308705329895,0.42710262537002563,0.05705101415514946,0.5680497288703918,0.11089306324720383,0.5109999775886536
36,0.6269208677609761,0.3977069182872772,0.1858,0.5504,0.7766,0.49162665009498596,0.11267522722482681,0.4267035126686096,0.06037399172782898,0.5685189962387085,0.11185013502836227,0.5422000288963318
38,0.6170103989707099,0.4456373507022858,0.2686,0.5592,0.7676,0.4876888692378998,0.11171983927488327,0.4229651391506195,0.05602622777223587,0.564037024974823,0.11283183842897415,0.5411999821662903
40,0.6101083143552144,0.3075027614116669,0.0382,0.5098,0.7624,0.4984360337257385,0.11254497617483139,0.4308171272277832,0.05891800671815872,0.570525586605072,0.11134552955627441,0.515999972820282
42,0.6005865444077386,0.40433504571914675,0.1996,0.5486,0.761,0.49414506554603577,0.11202479898929596,0.4280329644680023,0.06050784885883331,0.5651949644088745,0.11115945875644684,0.5180000066757202
44,0.5964866961373223,0.3099460417509079,0.0404,0.5152,0.7574,0.49046561121940613,0.11093495786190033,0.4282124638557434,0.06104692816734314,0.5602725148200989,0.11273320019245148,0.5285999774932861
46,0.5896510275204977,0.39994367508888246,0.1932,0.549,0.7642,0.4857049286365509,0.11061246693134308,0.4222167730331421,0.05542938411235809,0.5586917400360107,0.11317157000303268,0.5347999930381775
48,0.5854920845561558,0.42943794622421266,0.243,0.5598,0.7598,0.49120137095451355,0.1113530695438385,0.42777585983276367,0.05773305892944336,0.5611347556114197,0.11432389169931412,0.524399995803833
50,0.5836137647098966,0.4039992099761963,0.204,0.543,0.7532,0.4954771399497986,0.1118890717625618,0.43038737773895264,0.06051405891776085,0.567823588848114,0.11144870519638062,0.5264000296592712
52,0.5791020623842875,0.4344640299797058,0.2564,0.5574,0.7572,0.4955861270427704,0.10881061851978302,0.434023380279541,0.059611156582832336,0.5634112358093262,0.11042268574237823,0.5242000222206116
54,0.575080169306861,0.40477010774612426,0.2024,0.552,0.7488,0.4897646903991699,0.10979682952165604,0.429202675819397,0.06066654995083809,0.5562736392021179,0.11314276605844498,0.5234000086784363
56,0.5712691284550561,0.442748699092865,0.2676,0.5638,0.758,0.49444952607154846,0.11074796319007874,0.42947274446487427,0.05783133581280708,0.561700701713562,0.11227429658174515,0.5085999965667725
58,0.5688188542260064,0.4366657262325287,0.2548,0.5696,0.7544,0.49339643120765686,0.10996304452419281,0.43274247646331787,0.061181169003248215,0.5602203011512756,0.11301016807556152,0.5242000222206116
60,0.5673859532674154,0.41010270991325376,0.2176,0.5454,0.7444,0.4888915419578552,0.1105232685804367,0.4269530773162842,0.05714764818549156,0.5589054822921753,0.11442575603723526,0.5306000113487244
62,0.5657982510990567,0.3388969147205353,0.0964,0.5226,0.7452,0.491990864276886,0.10912099480628967,0.43115776777267456,0.06029868870973587,0.5605349540710449,0.11117222905158997,0.5297999978065491
64,0.561075392431683,0.45829771165847777,0.2954,0.563,0.757,0.48744985461235046,0.1075972244143486,0.4274170398712158,0.058658648282289505,0.5526420474052429,0.1106753945350647,0.5206000208854675
66,0.5616343871752421,0.4681314103126526,0.313,0.5678,0.7534,0.4883451759815216,0.10844922065734863,0.42824429273605347,0.05846068263053894,0.5552536845207214,0.11203520745038986,0.5267999768257141
68,0.5577814229329427,0.39500047492980955,0.1894,0.5446,0.7482,0.49070340394973755,0.1093754768371582,0.4297291934490204,0.06012793257832527,0.5568647384643555,0.11229117214679718,0.5203999876976013
70,0.5580524467097389,0.335878568983078,0.0906,0.5272,0.7408,0.49261274933815,0.10749809443950653,0.4342779517173767,0.06005242094397545,0.5556569695472717,0.11178070306777954,0.5194000005722046
72,0.5538499255975088,0.3151760385513306,0.0592,0.5164,0.7346,0.4873540997505188,0.1069188117980957,0.429129958152771,0.05683215335011482,0.5535405278205872,0.11189586669206619,0.5320000052452087
74,0.5560462795363532,0.3119454496383667,0.0534,0.5136,0.7362,0.48639795184135437,0.10754871368408203,0.42800191044807434,0.058702949434518814,0.5507342219352722,0.11232686787843704,0.5242000222206116
76,0.5557965726322598,0.39817845277786257,0.1988,0.5398,0.7412,0.4870513081550598,0.10717137157917023,0.42739221453666687,0.05795587971806526,0.5520976781845093,0.11061076074838638,0.5216000080108643
78,0.5530901226732466,0.4039509062767029,0.2096,0.5452,0.7396,0.4931226670742035,0.10779956728219986,0.4353155791759491,0.06161262467503548,0.5553967952728271,0.11212528496980667,0.5185999870300293
80,0.5508852243423462,0.3985586075782776,0.2014,0.5416,0.7366,0.4890493154525757,0.10344631969928741,0.43333256244659424,0.057103481143713,0.5503846406936646,0.10822354257106781,0.5239999890327454
82,0.5511856158574422,0.40865632376670835,0.2152,0.5514,0.7418,0.4902181625366211,0.10690192133188248,0.4328587055206299,0.05837808549404144,0.5547963976860046,0.11217328161001205,0.5296000242233276
84,0.5498546142048306,0.40174656920433044,0.207,0.5424,0.7358,0.4932035505771637,0.10742922872304916,0.4357544481754303,0.06103120371699333,0.5551416277885437,0.11213117837905884,0.5188000202178955
86,0.5493652999401093,0.4269262903213501,0.2494,0.5548,0.739,0.490251362323761,0.10720396786928177,0.43343448638916016,0.06028299406170845,0.5552545785903931,0.11209344118833542,0.5335999727249146
88,0.5484105282359653,0.33624541244506834,0.0964,0.52,0.734,0.4840162992477417,0.10694670677185059,0.4262239634990692,0.05643345043063164,0.5473818182945251,0.1131773293018341,0.5230000019073486
90,0.545430282884174,0.4015873722076416,0.2046,0.5452,0.7398,0.4787208139896393,0.10641331225633621,0.4238479733467102,0.058480340987443924,0.542108416557312,0.1138325110077858,0.5360000133514404
92,0.5467685347133212,0.3468523345947266,0.1166,0.525,0.7344,0.4861558675765991,0.10741093754768372,0.4286128580570221,0.05825253948569298,0.549603283405304,0.1133134737610817,0.524399995803833
94,0.5449080391724904,0.4159749144554138,0.2296,0.5516,0.74,0.4850453734397888,0.10751160979270935,0.4289986491203308,0.06045876070857048,0.5466943979263306,0.11400186270475388,0.5238000154495239
96,0.5462517351574367,0.4115899796009064,0.228,0.5436,0.7376,0.4854948818683624,0.10710781067609787,0.42784783244132996,0.055905334651470184,0.5489550232887268,0.11390770971775055,0.5239999890327454
98,0.5440749663776822,0.3867436243534088,0.1838,0.5364,0.7362,0.48437291383743286,0.10779177397489548,0.4294620156288147,0.061138685792684555,0.5435268878936768,0.11559329181909561,0.5185999870300293
100,0.5464461712042491,0.43712767753601073,0.2704,0.546,0.7364,0.4856988787651062,0.10727337002754211,0.43003329634666443,0.05952009558677673,0.5499505400657654,0.11400070041418076,0.5357999801635742
102,0.540754780901803,0.34009252729415895,0.1102,0.517,0.7344,0.48744189739227295,0.10605273395776749,0.4319784343242645,0.059235792607069016,0.5488418936729431,0.11242039501667023,0.5253999829292297
104,0.5411035291353862,0.39402156939506533,0.2,0.5304,0.7336,0.4893238842487335,0.10743915289640427,0.43006670475006104,0.0555148683488369,0.551395833492279,0.11346906423568726,0.5116000175476074
106,0.5425708440939585,0.39522926506996153,0.204,0.5322,0.7366,0.48095494508743286,0.10508881509304047,0.4286074638366699,0.05797401815652847,0.5430032014846802,0.11424531042575836,0.5424000024795532
108,0.5410308448473612,0.3763879280567169,0.1714,0.5262,0.7342,0.4871656596660614,0.10781119763851166,0.43130791187286377,0.060696396976709366,0.5492508411407471,0.1145646870136261,0.5264000296592712
110,0.5392465760972764,0.3721035831928253,0.1656,0.5186,0.7342,0.4803306758403778,0.10373473912477493,0.4275702238082886,0.05753372609615326,0.5374420881271362,0.1120319738984108,0.5198000073432922
